statut_pdc;arrondissement;nom_station;nbre_pdc;date_mise_en_service;coordonneesxy
En service;20e Arrondissement;Paris | Rue de Belleville 265;7;2021-07-07T09:21:36+00:00;48.87559, 2.399738
En service;20e Arrondissement;Paris | Rue de Belleville 265;7;2021-07-07T09:21:24+00:00;48.87559, 2.399738
En service;09e Arrondissement;Paris | Rue d'Aumale  28;4;2021-06-10T10:15:02+00:00;48.878643, 2.3347774
En service;07e Arrondissement;Paris | Rue Chanaleilles 1;5;2022-02-04T17:54:58+00:00;48.85304, 2.3190124
En service;10e Arrondissement;Paris | Rue Pierre Chausson 1;4;2021-05-19T13:32:15+00:00;48.87026, 2.3600461
En service;06e Arrondissement;Paris | Rue Danton 8;6;2021-05-19T18:30:25+00:00;48.85262, 2.342107
En service;Paris centre;Paris | Rue François Miron 80;5;2021-11-25T13:09:14+00:00;48.855366, 2.3591938
En service;06e Arrondissement;Paris | Rue Lobineau 9;5;2021-05-12T10:00:05+00:00;48.8516, 2.3361368
En service;Paris centre;Paris | Quai aux Fleurs 23;4;2021-06-23T09:03:10+00:00;48.854847, 2.3505278
En service;Paris centre;Paris | Rue d'Alexandrie 7;4;2021-05-19T14:09:44+00:00;48.868008, 2.3508835
En service;Paris centre;Paris | Rue Notre-Dame des Victoires 21;4;2021-05-12T10:00:05+00:00;48.869698, 2.3423247
En service;Paris centre;Paris | Rue Saint Roch 3;4;2021-05-12T10:00:05+00:00;48.864292, 2.3314855
En service;17e Arrondissement;Paris | Rue de Courcelles 83;3;2021-03-15T14:42:17+00:00;48.879654, 2.302442
En service;17e Arrondissement;Paris | Avenue Gourgaud 4;3;2021-05-05T08:06:19+00:00;48.88569, 2.297463
En service;15e Arrondissement;Paris | Avenue Emile Zola 18;3;2021-03-15T14:42:07+00:00;48.846214, 2.279884
En service;09e Arrondissement;Paris | Boulevard de Clichy 31;3;2021-03-15T14:41:56+00:00;48.88264, 2.335728
En service;08e Arrondissement;Paris | Rue Pierre Charron 55;3;2021-03-15T14:41:56+00:00;48.86937, 2.303269
En service;07e Arrondissement;Paris | Rue Pérignon 2;3;2021-03-15T14:41:55+00:00;48.84793, 2.309952
En service;07e Arrondissement;Paris | Rue Pérignon 2;3;2021-03-15T14:41:54+00:00;48.84793, 2.309952
En service;06e Arrondissement;Paris | Rue de Sevres 20;3;2021-03-15T14:41:52+00:00;48.851025, 2.326367
En service;Paris centre;Paris | Rue Étienne Marcel 44;3;2021-03-15T00:00:00+00:00;48.86531, 2.343436
En service;15e Arrondissement;Paris | Rue des Morillons 95;6;2021-07-13T13:54:02+00:00;48.831997, 2.3048475
En service;16e Arrondissement;Paris | Rue des Eaux  2;5;2021-11-09T11:00:23+00:00;48.85666, 2.2856026
En service;18e Arrondissement;Paris | Rue Fernand Labori  1;7;2021-07-13T12:42:10+00:00;48.898304, 2.3423252
En service;17e Arrondissement;Paris | Place Charles Fillion  22;6;2021-07-07T08:16:11+00:00;48.888447, 2.3160603
En service;10e Arrondissement;Paris | Avenue Richerand 11;7;2021-07-08T11:36:26+00:00;48.87237, 2.366288
En service;10e Arrondissement;Paris | Avenue Richerand 11;7;2021-07-07T09:04:10+00:00;48.87237, 2.366288
En service;17e Arrondissement;Paris | Place du Général Koënig 12;6;2021-06-24T14:05:26+00:00;48.88112, 2.284095
En service;13e Arrondissement;Paris | Rue Nationale  77;5;2021-06-24T11:27:55+00:00;48.826855, 2.3665764
En service;13e Arrondissement;Paris | Rue Nationale  77;5;2021-06-24T11:26:58+00:00;48.826855, 2.3665764
En service;06e Arrondissement;Paris | Rue de Bérite 3;5;2021-07-09T00:00:00+00:00;48.847874, 2.3239782
En service;11e Arrondissement;Paris | Rue Saint-Maur 36;4;2021-06-18T13:18:08+00:00;48.861534, 2.3809278
En service;11e Arrondissement;Paris | Boulevard Richard Lenoir 63;6;2021-06-10T13:43:20+00:00;48.86023, 2.3719914
En service;11e Arrondissement;Paris | Boulevard Richard Lenoir 63;6;2021-06-10T13:42:34+00:00;48.86023, 2.3719914
En service;11e Arrondissement;Paris | Avenue Philippe Auguste 126;5;2021-06-24T15:54:35+00:00;48.857796, 2.390264
En service;10e Arrondissement;Paris | Rue Sibour 2;5;2021-06-30T12:31:34+00:00;48.875076, 2.3587236
En service;10e Arrondissement;Paris | Rue Sibour 2;5;2021-06-30T12:31:20+00:00;48.875076, 2.3587236
En service;Paris centre;Paris | Rue Bertin Poirée 14;6;2021-07-07T08:49:14+00:00;48.85881, 2.3449502
En service;08e Arrondissement;Paris | Rue de Rome 46;5;2021-06-25T12:01:47+00:00;48.87839, 2.3225684
En service;08e Arrondissement;Paris | Rue du Chateaubriand 19;6;2021-06-03T16:14:33+00:00;48.873478, 2.3008885
En service;07e Arrondissement;Paris | Avenue de Ségur  55;6;2021-06-17T13:04:36+00:00;48.849297, 2.3077698
En service;07e Arrondissement;Paris | Rue Duroc  2;7;2021-06-30T08:47:16+00:00;48.84828, 2.315725
En service;07e Arrondissement;Paris | Rue Constantine  25;5;2021-06-17T13:45:37+00:00;48.858727, 2.314834
En service;07e Arrondissement;Paris | Rue Constantine  25;5;2021-06-17T13:46:15+00:00;48.858727, 2.314834
En service;05e Arrondissement;Paris | Rue Monge  99;5;2021-06-04T14:37:42+00:00;48.84116, 2.352454
En service;Paris centre;Paris | Rue Saint-Martin 204;4;2021-05-12T10:02:31+00:00;48.86334, 2.3526978
En service;19e Arrondissement;Paris | Rue Adolphe Mille 9;3;2021-03-15T14:42:21+00:00;48.88842, 2.388149
En service;18e Arrondissement;Paris | Rue Ordener 27;3;2021-03-15T14:42:19+00:00;48.89061, 2.35423
En service;18e Arrondissement;Paris | Rue Ordener 110;3;2021-03-15T14:42:19+00:00;48.89311, 2.34066
En service;17e Arrondissement;Paris | Boulevard de Courcelles 12;3;2021-04-07T12:20:13+00:00;48.88117, 2.313751
En service;16e Arrondissement;Paris | Boulevard Murat 15;3;2021-03-15T14:42:15+00:00;48.846653, 2.258213
En service;16e Arrondissement;Paris | Boulevard Murat 15;3;2021-03-15T14:42:15+00:00;48.846653, 2.258213
En service;15e Arrondissement;Paris | Avenue du Maine 16/18;2;2021-03-15T14:42:07+00:00;48.843754, 2.320272
En service;12e Arrondissement;Paris | Rue Docteur Goujon 5;3;2021-03-15T14:42:00+00:00;48.839947, 2.397822
En service;11e Arrondissement;Paris | Rue Léon Frot 26;3;2021-10-26T13:23:32+00:00;48.854664, 2.387548
En service;07e Arrondissement;Paris | Rue Fabert 22;3;2021-04-23T07:32:48+00:00;48.860657, 2.311441
En service;07e Arrondissement;Paris | Rue Fabert 22;3;2021-04-23T07:31:29+00:00;48.860657, 2.311441
En service;05e Arrondissement;Paris | Rue Saint-Jacques 34;3;2021-03-15T14:41:51+00:00;48.850613, 2.3453429
En service;Paris centre;Paris | Rue Étienne Marcel 52;3;2021-11-25T13:23:30+00:00;48.865788, 2.342244
En service;Paris centre;Paris | Rue Étienne Marcel 52;3;2021-11-25T13:23:16+00:00;48.865788, 2.342244
En service;05e Arrondissement;Paris | Rue Claude Bernard 36;5;2024-10-10T15:26:53+00:00;48.839592, 2.3480084
En service;08e Arrondissement;Paris | SAEMES Parking Saint-Augustin;15;2024-03-19T09:41:52+00:00;48.87577, 2.320347
En service;08e Arrondissement;Paris | SAEMES Parking Saint-Augustin;15;2023-12-11T11:00:40+00:00;48.87577, 2.320347
En service;16e Arrondissement;Paris | SAEMES Parking Porte d'Auteuil;15;2022-10-19T16:26:22+00:00;48.846973, 2.2558389
En service;Paris centre;Paris | SAGS Parking Lobau;21;2022-05-17T07:01:09+00:00;48.856796, 2.3538697
En service;Paris centre;Paris | SAGS Parking Lobau;21;2022-05-17T06:57:48+00:00;48.856796, 2.3538697
En service;13e Arrondissement;Paris | Avenue D'Ivry 58;5;2022-01-13T16:46:33+00:00;48.824066, 2.364308
En service;15e Arrondissement;Paris | Place du Commerce 5;5;2021-11-09T11:04:55+00:00;48.84545, 2.292136
En service;20e Arrondissement;Paris | Rue des Pyrénées 137;6;2021-11-03T09:12:58+00:00;48.85844, 2.402911
En service;20e Arrondissement;Paris | Rue Pelleport 105 bis;5;2021-12-01T10:14:03+00:00;48.870655, 2.3991733
En service;20e Arrondissement;Paris | Rue des Pyrénées 356;6;2021-11-16T16:34:10+00:00;48.87387, 2.3864658
En service;19e Arrondissement;Paris | Avenue de la Porte d'Aubervilliers 10;6;2021-11-23T16:21:29+00:00;48.899334, 2.371162
En service;18e Arrondissement;Paris | Rue Sofia 16;6;2021-12-01T10:21:56+00:00;48.885006, 2.3475914
En service;18e Arrondissement;Paris | Rue Ravignan 1bis;6;2021-12-14T14:21:36+00:00;48.88508, 2.3375535
En service;18e Arrondissement;Paris | Rue Ravignan 1bis;6;2021-12-14T14:20:13+00:00;48.88508, 2.3375535
En service;17e Arrondissement;Paris | Avenue de la Porte de Villiers 28;6;2021-12-01T09:52:22+00:00;48.885426, 2.2849722
En service;17e Arrondissement;Paris | Rue Brunel 42;6;2021-11-23T16:35:33+00:00;48.878845, 2.2878556
En service;17e Arrondissement;Paris | Boulevard Pereire 50;4;2021-12-01T09:58:29+00:00;48.887695, 2.3050365
En service;16e Arrondissement;Paris | Boulevard Delessert 23;7;2021-10-19T15:21:53+00:00;48.85857, 2.2851212
En service;15e Arrondissement;Paris | Rue Olier 15;5;2021-11-03T09:08:28+00:00;48.835197, 2.2914295
En service;15e Arrondissement;Paris | Rue Mademoiselle 67;5;2021-11-25T12:46:58+00:00;48.84348, 2.2994812
En service;15e Arrondissement;Paris | Rue Olivier de Serres 3;4;2021-11-03T09:11:38+00:00;48.837017, 2.2986736
En service;15e Arrondissement;Paris | Rue de Vouillé 47;4;2021-11-09T10:52:20+00:00;48.83389, 2.3081343
En service;14e Arrondissement;Paris | Boulevard Jourdan 26;7;2021-10-27T13:50:43+00:00;48.82076, 2.3370783
En service;14e Arrondissement;Paris | Rue Henri Barbusse 66;6;2021-10-26T14:05:22+00:00;48.83912, 2.337229
En service;12e Arrondissement;Paris | boulevard de Bercy 5;7;2021-10-12T15:33:35+00:00;48.84036, 2.378739
En service;12e Arrondissement;Paris | ter Rue de Picpus 122;6;2023-03-29T11:16:57+00:00;48.837315, 2.4022446
En service;11e Arrondissement;Paris | Boulevard Richard Lenoir 110;6;2021-11-23T16:29:33+00:00;48.864063, 2.3713984
En service;12e Arrondissement;Paris | Rue Antoine-Julien Henard 3;6;2021-10-26T14:10:51+00:00;48.84154, 2.389211
En service;08e Arrondissement;Paris | Rue Tronchet 19;6;2021-10-26T14:15:08+00:00;48.87236, 2.326167
En service;08e Arrondissement;Paris | Rue de Courcelles 40;6;2021-10-26T14:12:34+00:00;48.876186, 2.3082976
En service;07e Arrondissement;Paris | Rue de Martignac 2;6;2021-10-19T15:35:14+00:00;48.859367, 2.3195393
En service;07e Arrondissement;Paris | Rue de Grenelle  152;6;2021-10-29T08:52:50+00:00;48.85806, 2.310588
En service;06e Arrondissement;Paris | Rue Michelet 6;7;2021-10-26T13:55:52+00:00;48.842564, 2.3363895
En service;06e Arrondissement;Paris | Rue Péguy 2;6;2021-11-16T16:27:44+00:00;48.843006, 2.3280363
En service;Paris centre;Paris | Rue Neuve Saint-Pierre 2;5;2021-10-12T15:46:49+00:00;48.853573, 2.363958
En service;20e Arrondissement;Paris | Boulevard Mortier 15;5;2021-09-29T10:00:31+00:00;48.8657, 2.4087
En service;19e Arrondissement;Paris | Rue de Crimée 82;6;2021-09-21T13:22:22+00:00;48.8824, 2.3866
En service;16e Arrondissement;Paris | Rue d'Auteuil 55;6;2021-09-14T14:08:57+00:00;48.8478, 2.2636
En service;17e Arrondissement;Paris | Rue Dulong 67;5;2021-09-14T14:53:21+00:00;48.8863, 2.3151
En service;16e Arrondissement;Paris | Avenue Henri Martin 70;6;2021-09-07T10:26:42+00:00;48.8646, 2.2754
En service;17e Arrondissement;Paris | Rue Marguerite Long 11;6;2021-09-07T09:47:42+00:00;48.8914, 2.304
En service;20e Arrondissement;Paris | Rue des Couronnes 2;5;2021-09-14T15:45:12+00:00;48.8692, 2.3809
En service;20e Arrondissement;Paris | Rue des Couronnes 2;5;2021-09-14T15:45:04+00:00;48.8692, 2.3809
En service;16e Arrondissement;Paris | Boulevard Exelmans 77;4;2021-09-07T10:23:28+00:00;48.8433, 2.2595
En service;16e Arrondissement;Paris |  Avenue de Malakoff 115;6;2021-09-14T00:00:00+00:00;48.8735, 2.2843
En service;15e Arrondissement;Paris | Rue Houdart de Lamotte 2;6;2021-08-11T11:02:22+00:00;48.8407, 2.2876
En service;15e Arrondissement;Paris | Rue Jean Sicard 1;7;2021-08-11T10:57:35+00:00;48.8287, 2.2989
En service;19e Arrondissement;Paris | Rue Adolphe Mille 8;6;2021-11-03T09:17:53+00:00;48.8886, 2.3888
En service;19e Arrondissement;Paris | Rue Adolphe Mille 8;6;2021-11-03T09:18:53+00:00;48.8886, 2.3888
En service;13e Arrondissement;Paris | Rue des Frigos 24;6;2021-09-29T10:03:52+00:00;48.83171, 2.379246
En service;13e Arrondissement;Paris | Rue Bobillot 16;6;2021-09-21T13:38:03+00:00;48.82958, 2.3537664
En service;14e Arrondissement;Paris | Rue Castagnou 10;7;2021-09-06T15:35:26+00:00;48.83273, 2.32608
En service;14e Arrondissement;Paris | Rue Castagnou 10;7;2021-09-06T15:35:19+00:00;48.83273, 2.32608
En service;11e Arrondissement;Paris | Bis Avenue Parmentier 125;6;2021-08-26T10:20:31+00:00;48.86908, 2.371679
En service;11e Arrondissement;Paris | Bis Avenue Parmentier 125;6;2021-08-26T10:20:12+00:00;48.86908, 2.371679
En service;06e Arrondissement;Paris | Rue de Fleurus 2;6;2021-08-26T16:24:40+00:00;48.847107, 2.332121
En service;08e Arrondissement;Paris | Rue la Boétie 37;6;2021-09-14T14:21:42+00:00;48.8737, 2.314663
En service;07e Arrondissement;Paris | Avenue de la Bourdonnais 45;6;2021-09-01T07:34:11+00:00;48.85807, 2.299582
En service;Paris centre;Paris | Quai du Marché Neuf 8;6;2021-08-17T09:57:33+00:00;48.8542, 2.345341
En service;05e Arrondissement;Paris | Rue Gay-Lussac 66;5;2021-08-11T10:54:49+00:00;48.842007, 2.3430684
En service;05e Arrondissement;Paris | Rue Monge 58;5;2021-08-11T10:26:49+00:00;48.84443, 2.3522773
En service;05e Arrondissement;Paris | Rue Dante 1;4;2021-08-11T10:16:39+00:00;48.851387, 2.3472476
En service;Paris centre;Paris | Quai de Béthune 36;5;2021-08-11T10:18:30+00:00;48.851254, 2.3564553
En service;Paris centre;Paris | Boulevard Beaumarchais 87;6;2022-04-22T12:45:42+00:00;48.858967, 2.36738
En service;Paris centre;Paris | Rue d'Uzès 1;5;2021-10-12T15:57:34+00:00;48.870422, 2.3454537
En service;Paris centre;Paris | Rue des Croix des Petits Champs 4;4;2021-09-21T13:32:15+00:00;48.862465, 2.3393006
En service;09e Arrondissement;Paris | Rue Victor Massé 35;5;2021-07-21T00:00:00+00:00;48.88109, 2.336666
En service;18e Arrondissement;Paris | Rue Caulaincourt 17;4;2021-07-29T12:34:06+00:00;48.887253, 2.3330069
En service;19e Arrondissement;Paris | Rue Jacques Duchesne 1;6;2021-07-13T13:11:21+00:00;48.898933, 2.3740363
En service;16e Arrondissement;Paris | Avenue de Versailles  53;5;2021-07-22T15:24:43+00:00;48.847862, 2.2745266
En service;18e Arrondissement;Paris | Rue Henri Huchard 48;6;2021-07-13T12:28:07+00:00;48.89919, 2.330375
En service;16e Arrondissement;Paris | Avenue Théophile Gauthier 14;6;2021-07-22T15:29:06+00:00;48.850754, 2.2739246
En service;20e Arrondissement;Paris | Rue Julien Lacroix 39;6;2021-07-07T09:10:38+00:00;48.86986, 2.38494
En service;15e Arrondissement;Paris | Rue de la Convention 171;5;2021-07-09T06:43:55+00:00;48.838314, 2.2943442
En service;15e Arrondissement;Paris | Rue Paul Barruel 44;6;2021-07-13T14:00:58+00:00;48.837364, 2.3059905
En service;15e Arrondissement;Paris | Rue Vasco de Gama  74;4;2021-07-22T15:06:41+00:00;48.835426, 2.2851648
En service;15e Arrondissement;Paris | Rue de la Croix Nivert 192;5;2021-07-13T14:13:21+00:00;48.838886, 2.2892983
En service;10e Arrondissement;Paris | Avenue Richerand 11;7;2021-07-07T09:04:00+00:00;48.87237, 2.366288
En service;13e Arrondissement;Paris | Rue de Chevaleret 131;7;2021-07-12T13:33:56+00:00;48.83186, 2.372548
En service;05e Arrondissement;Paris | bis Rue Valette 2;7;2021-06-30T13:18:45+00:00;48.848, 2.3469365
En service;09e Arrondissement;Paris | Rue Paul Escudier  2;6;2021-06-25T12:03:44+00:00;48.880642, 2.3317475
En service;08e Arrondissement;Paris | Rue de Rome  73;6;2021-06-17T11:35:37+00:00;48.881832, 2.32056
En service;08e Arrondissement;Paris | Rue de Rome  73;6;2021-06-17T11:36:02+00:00;48.881832, 2.32056
En service;11e Arrondissement;Paris | Rue de la Roquette  162;7;2021-07-08T12:34:21+00:00;48.858604, 2.384125
En service;20e Arrondissement;Paris | Rue de Belleville 265;7;2021-07-07T09:21:17+00:00;48.87559, 2.399738
En service;15e Arrondissement;Paris | Rue Lacordaire 56;7;2021-09-14T14:12:00+00:00;48.841404, 2.28136
En service;11e Arrondissement;Paris | Avenue Ledru Rollin 155;7;2021-06-30T14:57:36+00:00;48.855328, 2.378338
En service;08e Arrondissement;Paris | Avenue de Friedland 42;4;2021-06-10T00:00:00+00:00;48.874165, 2.2976358
En service;07e Arrondissement;Paris | Rue Constantine  25;5;2021-06-17T13:46:31+00:00;48.858727, 2.314834
En service;07e Arrondissement;Paris | Rue Chanaleilles 1;5;2022-02-04T17:43:33+00:00;48.85304, 2.3190124
En service;06e Arrondissement;Paris | Rue Danton 8;6;2021-05-19T00:00:00+00:00;48.85262, 2.342107
En service;Paris centre;Paris | Place de la République 17;4;2021-05-12T00:00:00+00:00;48.86745, 2.3630073
En service;Paris centre;Paris | Rue Malher 13;3;2021-05-19T15:58:21+00:00;48.85648, 2.361378
En service;Paris centre;Paris | Rue Notre-Dame des Victoires 21;4;2021-05-12T10:00:05+00:00;48.869698, 2.3423247
En service;Paris centre;Paris | Rue Saint Roch 3;4;2021-05-12T10:00:05+00:00;48.864292, 2.3314855
En service;20e Arrondissement;Paris | Avenue du Père Lachaise 13;3;2021-03-15T14:42:22+00:00;48.86424, 2.397724
En service;19e Arrondissement;Paris | Rue de Crimée 14;3;2021-03-15T14:42:21+00:00;48.8778, 2.39182
En service;16e Arrondissement;Paris | Avenue Victor Hugo 45;3;2021-03-15T14:42:13+00:00;48.871464, 2.289894
En service;15e Arrondissement;Paris | Rue Desnouettes 55;3;2022-03-07T08:47:44+00:00;48.83571, 2.286912
En service;14e Arrondissement;Paris | Rue Didot 47;3;2021-03-15T14:42:05+00:00;48.831448, 2.320052
En service;14e Arrondissement;Paris | Avenue du Maine 173;3;2021-03-15T14:42:03+00:00;48.83086, 2.325895
En service;13e Arrondissement;Paris | Boulevard Vincent-Auriol 137;3;2021-03-15T14:42:01+00:00;48.832893, 2.363025
En service;12e Arrondissement;Paris | Rue Baron le Roy 53;3;2021-03-15T14:41:59+00:00;48.833603, 2.389173
En service;12e Arrondissement;Paris | Boulevard Diderot 126;3;2021-06-01T13:15:16+00:00;48.847446, 2.38804
En service;Paris centre;Paris | SAGS Parking Lobau;21;2022-05-17T07:04:17+00:00;48.856796, 2.3538697
En service;13e Arrondissement;Paris | Avenue D'Ivry 58;5;2022-01-13T16:45:58+00:00;48.824066, 2.364308
En service;20e Arrondissement;Paris | rue Frédérick Lemaître 5;6;2023-10-30T14:48:14+00:00;48.873646, 2.3911798
En service;20e Arrondissement;Paris | Rue Pelleport 86;4;2021-12-08T09:22:26+00:00;48.867603, 2.4021437
En service;20e Arrondissement;Paris | Rue des Pyrénées 356;6;2021-11-16T16:34:20+00:00;48.87387, 2.3864658
En service;19e Arrondissement;Paris | Rue Manin 1;4;2021-11-16T16:32:11+00:00;48.8766, 2.3790176
En service;18e Arrondissement;Paris | Rue Ramey 62;6;2021-12-01T10:24:32+00:00;48.891644, 2.344978
En service;18e Arrondissement;Paris | Rue Ramey 62;6;2021-12-01T10:24:13+00:00;48.891644, 2.344978
En service;18e Arrondissement;Paris | Rue Ordener 120;5;2021-12-01T10:26:23+00:00;48.893276, 2.3395
En service;18e Arrondissement;Paris | Rue Ravignan 1bis;6;2021-12-14T14:22:02+00:00;48.88508, 2.3375535
En service;17e Arrondissement;Paris | boulevard Pereire 170;6;2021-11-23T00:00:00+00:00;48.882423, 2.2922037
En service;17e Arrondissement;Paris | boulevard Pereire 170;6;2021-11-23T16:25:22+00:00;48.882423, 2.2922037
En service;17e Arrondissement;Paris | Avenue de la Porte de Villiers 28;6;2021-12-01T09:53:41+00:00;48.885426, 2.2849722
En service;17e Arrondissement;Paris | Avenue de la Porte de Villiers 28;6;2021-12-01T09:51:58+00:00;48.885426, 2.2849722
En service;17e Arrondissement;Paris | Rue Brémontier 19;7;2021-12-14T14:16:49+00:00;48.884953, 2.3035011
En service;16e Arrondissement;Paris | Rue de la Pompe 137;7;2021-11-03T08:58:23+00:00;48.867313, 2.280347
En service;15e Arrondissement;Paris | Rue Olier 15;5;2021-11-03T09:08:40+00:00;48.835197, 2.2914295
En service;15e Arrondissement;Paris | Rue de Vouillé 47;4;2021-11-09T10:51:50+00:00;48.83389, 2.3081343
En service;15e Arrondissement;Paris | Rue Sébastien Mercier 44;6;2021-11-03T09:05:00+00:00;48.84391, 2.279693
En service;15e Arrondissement;Paris | Rue Sébastien Mercier 44;6;2021-11-03T09:05:28+00:00;48.84391, 2.279693
En service;14e Arrondissement;Paris | Boulevard Jourdan 26;7;2021-10-19T15:17:58+00:00;48.82076, 2.3370783
En service;14e Arrondissement;Paris | Avenue de la Porte de Montrouge 8;6;2021-10-26T14:01:06+00:00;48.82306, 2.322823
En service;14e Arrondissement;Paris | Rue Raymond Losserand 145;7;2021-10-19T15:38:20+00:00;48.83126, 2.313088
En service;13e Arrondissement;Paris | Rue de Tolbiac 245;6;2022-06-17T07:58:54+00:00;48.826233, 2.34245
En service;12e Arrondissement;Paris | boulevard de Bercy 5;7;2021-10-12T15:36:25+00:00;48.84036, 2.378739
